,price_log,age_log,mileage_log,model,model_ref_price_log,origin,origin_multiplier,province_clean,province_scoli
1,11.002099841204238,2.0794415416798357,9.210340371976184,SH,11.6952282715884,Việt Nam,1,Đồng Nai,93.54
2,8.556413904569519,2.5649493574615367,13.122363377404328,Liberty,10.975071168816319,Nhật Bản,3,Hà Nội,100.0
4,8.85366542803745,2.833213344056216,7.600902459542082,Sirius,9.934743942186682,Đang cập nhật,1,Hà Nội,100.0
5,8.612503371220562,2.772588722239781,11.512915464920228,Jupiter,10.257659366256743,Thái Lan,2,Đà Nẵng,93.51
7,11.289781913656018,1.0986122886681098,9.392661928770137,SH,11.6952282715884,Việt Nam,1,TP. Hồ Chí Minh,98.44
9,10.373491181781864,1.3862943611198906,9.903487552536127,Blade,9.94270826568941,Việt Nam,1,Đồng Nai,93.54
12,10.42821608147111,1.0986122886681098,8.85366542803745,Vario,10.77874793485229,Việt Nam,1,TP. Hồ Chí Minh,98.44
14,10.302263672493496,1.0986122886681098,9.95227771670556,Future,10.371614421769003,Đang cập nhật,3,Long An,87.97
15,9.190137664658664,2.302585092994046,10.571316925111784,Vision,10.451319901931214,Thái Lan,2,TP. Hồ Chí Minh,98.44
16,11.589886506106357,0.6931471805599453,9.472704636443673,SH,11.6952282715884,Đang cập nhật,2,TP. Hồ Chí Minh,98.44
20,9.449357272446683,2.3978952727983707,7.1180162044653335,Wave,9.975342989636557,Nhật Bản,3,An Giang,91.92
23,8.517193191416238,2.8903717578961645,11.002099841204238,Jupiter,10.257659366256743,Nhật Bản,3,TP. Hồ Chí Minh,98.44
30,11.668218349376264,1.0986122886681098,9.104979856318357,SH,11.6952282715884,Nhật Bản,3,TP. Hồ Chí Minh,98.44
31,9.259130536145614,1.9459101490553132,11.512925464970229,Sirius,9.934743942186682,Việt Nam,1,TP. Hồ Chí Minh,98.44
35,11.26446410567173,1.3862943611198906,9.903487552536127,SH,11.6952282715884,Việt Nam,1,Long An,87.97
36,9.532423871145296,2.995732273553991,10.308952660644293,Wave,9.975342989636557,Việt Nam,1,Hà Nội,100.0
37,8.411832675758411,2.6390573296152584,10.308952660644293,Liberty,10.975071168816319,Nước khác,1,Thái Bình,90.33
38,10.513253124157023,2.5649493574615367,9.392661928770137,SH,11.6952282715884,Việt Nam,1,Hà Nội,100.0
40,8.961879012677683,2.70805020110221,10.46310334047155,SH,11.6952282715884,Đài Loan,2,TP. Hồ Chí Minh,98.44
41,10.584055950889214,1.9459101490553132,9.392661928770137,SH,11.6952282715884,Nhật Bản,3,Hà Nội,100.0
42,8.824677891164198,1.6094379124341003,9.392661928770137,Wave,9.975342989636557,Đang cập nhật,1,Hà Nội,100.0
47,11.238488619268468,1.791759469228055,10.126631103850338,SH,11.6952282715884,Việt Nam,1,TP. Hồ Chí Minh,98.44
48,11.082142548877775,2.6390573296152584,11.512925464970229,SH,11.6952282715884,Nước khác,3,TP. Hồ Chí Minh,98.44
50,10.950806546816688,2.70805020110221,10.714417768752456,Exciter,10.834863921828324,Nhật Bản,3,Sóc Trăng,87.82
53,8.83927669058535,1.0986122886681098,9.210340371976184,Wave,9.975342989636557,Đang cập nhật,1,Hà Nội,100.0
56,9.433483923290392,2.3978952727983707,9.392661928770137,Air Blade,10.826555268689306,Việt Nam,1,Hà Nội,100.0
58,11.314474526246391,2.833213344056216,10.596634733096073,SH,11.6952282715884,Đang cập nhật,1,TP. Hồ Chí Minh,98.44
59,10.232791299678729,0.6931471805599453,9.190137664658664,Winner X,10.786428304728728,Nhật Bản,3,Lâm Đồng,92.96
60,8.517193191416238,2.8903717578961645,11.002099841204238,Jupiter,10.257659366256743,Nhật Bản,3,TP. Hồ Chí Minh,98.44
62,10.239959789157341,0.6931471805599453,11.512925464970229,Future,10.371614421769003,Việt Nam,1,Đà Nẵng,93.51
66,7.575584651557793,2.70805020110221,11.714600201668786,Wave,9.975342989636557,Hàn Quốc,3,TP. Hồ Chí Minh,98.44
69,10.275051108968611,2.3978952727983707,10.819778284410283,SH Mode,11.02825479868109,Việt Nam,1,Sóc Trăng,87.82
71,9.169518377455928,2.0794415416798357,9.210340371976184,Sirius,9.934743942186682,Đang cập nhật,1,TP. Hồ Chí Minh,98.44
73,9.38429367909962,2.0794415416798357,10.126631103850338,Winner,10.736396675471232,Đang cập nhật,1,TP. Hồ Chí Minh,98.44
74,8.974618038455112,2.3978952727983707,10.126631103850338,Sirius,9.934743942186682,Đang cập nhật,1,TP. Hồ Chí Minh,98.44
75,9.230142999272362,2.4849066497880004,10.126631103850338,Vision,10.451319901931214,Đang cập nhật,1,TP. Hồ Chí Minh,98.44
76,9.615805480084347,2.3978952727983707,10.596634733096073,Future,10.371614421769003,Đang cập nhật,1,TP. Hồ Chí Minh,98.44
77,8.779557455883728,2.5649493574615367,12.100712129872347,Nouvo,10.46310334047155,Việt Nam,1,Bến Tre,85.93
78,8.612503371220562,2.70805020110221,9.615805480084347,Wave,9.975342989636557,Việt Nam,1,Hà Nội,100.0
79,11.082142548877775,2.833213344056216,9.614804979750764,SH,11.6952282715884,Nước khác,3,TP. Hồ Chí Minh,98.44
82,9.169518377455928,1.9459101490553132,10.126631103850338,Wave,9.975342989636557,Đang cập nhật,1,TP. Hồ Chí Minh,98.44
83,9.392661928770137,2.0794415416798357,12.577636201962656,Wave,9.975342989636557,Việt Nam,1,Đồng Nai,93.54
84,10.714417768752456,2.302585092994046,10.308952660644293,SH,11.6952282715884,Đang cập nhật,1,TP. Hồ Chí Minh,98.44
85,8.881836305004146,2.70805020110221,10.126631103850338,Wave,9.975342989636557,Đang cập nhật,1,TP. Hồ Chí Minh,98.44
88,9.903487552536127,1.3862943611198906,10.950806546816688,Winner X,10.786428304728728,Nhật Bản,3,Đà Nẵng,93.51
90,10.51867319162636,1.9459101490553132,10.621327345686446,SH Mode,11.02825479868109,Việt Nam,1,Bình Dương,94.25
92,10.645424897265505,-0.6931471805599453,6.396929655216146,SH Mode,11.02825479868109,Việt Nam,1,TP. Hồ Chí Minh,98.44
94,11.082142548877775,1.791759469228055,10.596634733096073,SH,11.6952282715884,Việt Nam,1,Hà Nội,100.0
95,9.011889433252344,2.3978952727983707,10.596634733096073,Sirius,9.934743942186682,Việt Nam,1,TP. Hồ Chí Minh,98.44
97,9.723163998404846,2.302585092994046,10.51867319162636,Exciter,10.834863921828324,Đang cập nhật,1,TP. Hồ Chí Minh,98.44
100,10.268130666124037,1.9459101490553132,9.586170674954657,Vario,10.77874793485229,Việt Nam,1,Cần Thơ,91.26
101,8.66561319653451,2.772588722239781,10.308952660644293,Mio,10.165851817003619,Nhật Bản,3,TP. Hồ Chí Minh,98.44
102,10.126631103850338,0.0,10.373491181781864,Satria,10.887249999525295,Nhật Bản,3,Cần Thơ,91.26
103,9.432683603119623,1.791759469228055,10.46310334047155,Wave,9.975342989636557,Nhật Bản,3,Bình Dương,94.25
104,10.275051108968611,1.791759469228055,10.043249494911286,Air Blade,10.826555268689306,Nhật Bản,3,TP. Hồ Chí Minh,98.44
105,8.779557455883728,2.6390573296152584,13.592367006650065,Wave,9.975342989636557,Nhật Bản,3,TP. Hồ Chí Minh,98.44
107,8.517193191416238,1.9459101490553132,9.21024036697585,Sirius,9.934743942186682,Nhật Bản,3,Tây Ninh,90.02
110,8.66561319653451,3.2188758248682006,11.7236400962654,Future,10.371614421769003,Đài Loan,2,TP. Hồ Chí Minh,98.44
111,10.703244468154331,0.6931471805599453,9.011889433252344,Vario,10.77874793485229,Thái Lan,2,TP. Hồ Chí Minh,98.44
112,9.249561085129464,2.0794415416798357,9.903487552536127,Nouvo,10.46310334047155,Nhật Bản,3,Bình Dương,94.25
113,10.46310334047155,2.70805020110221,8.517193191416238,Exciter,10.834863921828324,Đang cập nhật,1,Thừa Thiên - Huế,93.65
114,8.881836305004146,2.8903717578961645,11.002099841204238,Air Blade,10.826555268689306,Nhật Bản,3,TP. Hồ Chí Minh,98.44
116,11.002099841204238,1.3862943611198906,9.903487552536127,SH Mode,11.02825479868109,Việt Nam,1,Đắk Lắk,90.04
120,8.987196820661973,2.833213344056216,9.42100640177928,Wave,9.975342989636557,Việt Nam,1,Hà Nội,100.0
121,8.66561319653451,2.70805020110221,10.571316925111784,Mio,10.165851817003619,Thái Lan,2,TP. Hồ Chí Minh,98.44
122,8.974618038455112,2.0794415416798357,11.156250521031495,Wave,9.975342989636557,Nhật Bản,3,Cần Thơ,91.26
123,9.433483923290392,3.1780538303479458,10.819778284410283,Future,10.371614421769003,Nhật Bản,3,TP. Hồ Chí Minh,98.44
124,10.126631103850338,1.3862943611198906,10.429812439749043,Winner X,10.786428304728728,Đang cập nhật,1,TP. Hồ Chí Minh,98.44
126,9.472704636443673,2.1972245773362196,9.615805480084347,Future,10.371614421769003,Việt Nam,1,Hà Nội,100.0
127,11.002099841204238,2.0794415416798357,9.210340371976184,SH,11.6952282715884,Việt Nam,1,Đồng Nai,93.54
128,10.188666494769791,1.0986122886681098,9.546812608597396,Vision,10.451319901931214,Việt Nam,1,TP. Hồ Chí Minh,98.44
129,9.071078304642676,1.9459101490553132,10.714417768752456,Sirius,9.934743942186682,Việt Nam,1,TP. Hồ Chí Minh,98.44
130,10.165851817003619,-0.6931471805599453,6.396929655216146,Jupiter,10.257659366256743,Việt Nam,1,Nghệ An,88.34
134,10.308952660644293,1.791759469228055,8.1886891244442,Satria,10.887249999525295,Đang cập nhật,1,TP. Hồ Chí Minh,98.44
137,10.42821608147111,0.0,8.517193191416238,Vision,10.451319901931214,Việt Nam,1,Hà Nội,100.0
139,11.314474526246391,2.70805020110221,11.7236400962654,SH,11.6952282715884,Nước khác,3,Bà Rịa-Vũng Tàu,92.97
140,11.04771035245629,0.0,8.517193191416238,SH Mode,11.02825479868109,Việt Nam,1,TP. Hồ Chí Minh,98.44
143,9.740968623038354,2.1972245773362196,11.26446410567173,Exciter,10.834863921828324,Việt Nam,1,TP. Hồ Chí Minh,98.44
144,10.373491181781864,1.3862943611198906,7.01301578963963,Future,10.371614421769003,Nhật Bản,3,Bà Rịa-Vũng Tàu,92.97
145,11.350406535472453,1.791759469228055,10.110501721920453,SH,11.6952282715884,Việt Nam,1,TP. Hồ Chí Minh,98.44
146,8.794824928014517,2.772588722239781,13.698976741708323,Air Blade,10.826555268689306,Việt Nam,1,Hà Nội,100.0
148,10.043249494911286,1.6094379124341003,10.085809109330082,Exciter,10.834863921828324,Nước khác,1,Bình Dương,94.25
149,8.961879012677683,2.6390573296152584,10.46774967239129,Wave,9.975342989636557,Việt Nam,1,Hà Nội,100.0
151,10.457372665762566,1.0986122886681098,9.392661928770137,Air Blade,10.826555268689306,Đang cập nhật,1,TP. Hồ Chí Minh,98.44
152,8.476371196895983,2.9444389791664403,9.42100640177928,Wave,9.975342989636557,Đang cập nhật,3,TP. Hồ Chí Minh,98.44
154,8.881836305004146,2.4849066497880004,11.407564949312402,Nouvo,10.46310334047155,Việt Nam,1,Bình Dương,94.25
156,10.419300717813158,0.0,6.620073206530356,Future,10.371614421769003,Việt Nam,1,Bình Dương,94.25
157,7.313220387090301,3.6888794541139363,10.818757763856276,Raider,10.79117302739995,Nhật Bản,3,TP. Hồ Chí Minh,98.44
158,9.615805480084347,2.1972245773362196,11.79810440720389,Future,10.371614421769003,Việt Nam,1,Tiền Giang,93.27
159,8.824677891164198,2.70805020110221,9.903487552536127,Wave,9.975342989636557,Việt Nam,1,Hà Nội,100.0
160,7.9724660159745655,2.8903717578961645,9.903487552536127,Elegant,9.752664662801545,Đài Loan,2,TP. Hồ Chí Minh,98.44
162,11.589886506106357,0.6931471805599453,9.615805480084347,SH,11.6952282715884,Thái Lan,2,TP. Hồ Chí Minh,98.44
163,9.159047077588632,2.5649493574615367,11.502875129116727,Nouvo,10.46310334047155,Đang cập nhật,1,TP. Hồ Chí Minh,98.44
165,8.980927207648378,2.6390573296152584,6.907755278982137,Wave,9.975342989636557,Việt Nam,1,TP. Hồ Chí Minh,98.44
166,11.156107653683586,2.0794415416798357,13.38472764187182,SH,11.6952282715884,Việt Nam,1,Hà Nội,100.0
167,10.373491181781864,2.9444389791664403,9.106534203250593,Future,10.371614421769003,Việt Nam,1,Vĩnh Long,89.26
170,10.768484990022733,0.0,7.600902459542082,Lead,10.677984278792396,Việt Nam,1,TP. Hồ Chí Minh,98.44
172,8.85366542803745,2.3978952727983707,11.512915464920228,Exciter,10.834863921828324,Việt Nam,1,Quảng Trị,86.66
173,8.881836305004146,2.833213344056216,7.1180162044653335,Air Blade,10.826555268689306,Việt Nam,1,TP. Hồ Chí Minh,98.44
174,12.502466658583977,2.302585092994046,7.114769448366463,SH,11.6952282715884,Nước khác,3,TP. Hồ Chí Minh,98.44
175,9.836278802842678,2.1972245773362196,11.512925464970229,Lead,10.677984278792396,Đang cập nhật,1,Đồng Tháp,89.33
176,9.51044496442652,2.3978952727983707,9.632990304838447,Vision,10.451319901931214,Nhật Bản,3,Đà Nẵng,93.51
178,9.210340371976184,2.772588722239781,11.512925464970229,Wave,9.975342989636557,Việt Nam,1,Đồng Nai,93.54
181,11.097410021008562,1.6094379124341003,9.740968623038354,SH,11.6952282715884,Việt Nam,1,Đà Nẵng,93.51
182,9.79757132694458,0.0,8.699514748210191,Wave,9.975342989636557,Việt Nam,1,TP. Hồ Chí Minh,98.44
183,10.668955394675699,1.9459101490553132,10.819778284410283,SH Mode,11.02825479868109,Việt Nam,1,Hải Phòng,96.07
184,10.968198289528557,0.0,9.210340371976184,SH Mode,11.02825479868109,Việt Nam,1,TP. Hồ Chí Minh,98.44
187,11.225243392518447,2.70805020110221,10.596634733096073,SH,11.6952282715884,Nước khác,3,TP. Hồ Chí Minh,98.44
188,9.104979856318357,2.6390573296152584,9.210340371976184,Lead,10.677984278792396,Việt Nam,1,TP. Hồ Chí Minh,98.44
190,10.06475570013225,1.0986122886681098,8.945723572455398,Winner X,10.786428304728728,Đang cập nhật,1,Đồng Nai,93.54
193,8.630521876723241,0.0,8.779557455883728,Air Blade,10.826555268689306,Việt Nam,1,Đồng Nai,93.54
196,9.433483923290392,2.70805020110221,11.002099841204238,Air Blade,10.826555268689306,Việt Nam,1,TP. Hồ Chí Minh,98.44
199,10.596634733096073,1.3862943611198906,9.903487552536127,Vario,10.77874793485229,Đang cập nhật,1,An Giang,91.92
200,8.922658299524402,2.1972245773362196,12.736700896592344,Sirius,9.934743942186682,Nhật Bản,3,Bạc Liêu,92.51
202,9.287301413112312,2.302585092994046,11.512925464970229,Liberty,10.975071168816319,Nước khác,1,Đà Nẵng,93.51
203,8.648221453822641,2.833213344056216,11.512925464970229,Mio,10.165851817003619,Nhật Bản,3,TP. Hồ Chí Minh,98.44
204,9.786953736280177,2.1972245773362196,10.819778284410283,Lead,10.677984278792396,Nhật Bản,3,Cần Thơ,91.26
205,10.043249494911286,1.9459101490553132,9.95227771670556,Vision,10.451319901931214,Việt Nam,1,Hà Nội,100.0
207,9.84161214881804,1.6094379124341003,12.429216196844383,Wave,9.975342989636557,Việt Nam,1,TP. Hồ Chí Minh,98.44
208,9.104979856318357,2.995732273553991,10.596634733096073,Wave,9.975342989636557,Nhật Bản,3,TP. Hồ Chí Minh,98.44
209,9.104979745207238,2.772588722239781,11.146719530814181,Wave,9.975342989636557,Việt Nam,1,TP. Hồ Chí Minh,98.44
212,10.491274217438248,2.1972245773362196,10.491274217438248,SH Mode,11.02825479868109,Đang cập nhật,1,Đà Nẵng,93.51
216,9.735068900911164,2.4849066497880004,10.545341438708522,Air Blade,10.826555268689306,Nhật Bản,3,TP. Hồ Chí Minh,98.44
218,8.732304571033183,2.6390573296152584,9.20029003612268,Wave,9.975342989636557,Nhật Bản,3,Hà Nội,100.0
219,9.358760377094455,2.70805020110221,10.004689433045096,Wave,9.975342989636557,Việt Nam,1,TP. Hồ Chí Minh,98.44
224,10.998760939938723,2.0794415416798357,10.165851817003619,SH,11.6952282715884,Việt Nam,1,TP. Hồ Chí Minh,98.44
226,9.392661928770137,2.6390573296152584,9.210340371976184,Sirius,9.934743942186682,Đang cập nhật,1,Đà Nẵng,93.51
227,9.375854810453756,2.4849066497880004,9.615805480084347,Vision,10.451319901931214,Nhật Bản,3,TP. Hồ Chí Minh,98.44
228,9.259130536145614,2.70805020110221,13.122363377404328,Wave,9.975342989636557,Nhật Bản,3,TP. Hồ Chí Minh,98.44
229,9.680344001221918,1.9459101490553132,10.596634733096073,Raider,10.79117302739995,Nhật Bản,3,TP. Hồ Chí Minh,98.44
230,9.323669057283185,2.5649493574615367,9.615805480084347,Air Blade,10.826555268689306,Đang cập nhật,1,TP. Hồ Chí Minh,98.44
231,9.20029003612268,2.5649493574615367,10.778956289890028,Lead,10.677984278792396,Nhật Bản,3,TP. Hồ Chí Minh,98.44
234,9.305650551780507,1.9459101490553132,9.680344001221918,Wave,9.975342989636557,Đang cập nhật,1,TP. Hồ Chí Minh,98.44
235,10.388995368317829,2.8903717578961645,13.235692062711331,Future,10.371614421769003,Nhật Bản,3,TP. Hồ Chí Minh,98.44
238,10.545341438708522,0.0,6.551080335043404,Air Blade,10.826555268689306,Việt Nam,1,Đồng Nai,93.54
239,8.006367567650246,2.5649493574615367,9.210340371976184,Nouvo,10.46310334047155,Đang cập nhật,1,TP. Hồ Chí Minh,98.44
244,9.846917201047734,2.302585092994046,10.239959789157341,Air Blade,10.826555268689306,Đang cập nhật,1,TP. Hồ Chí Minh,98.44
245,8.922658299524402,2.0794415416798357,9.903487552536127,Elegant,9.752664662801545,Đài Loan,2,Đà Nẵng,93.51
246,9.51044496442652,2.833213344056216,9.95227771670556,Future,10.371614421769003,Việt Nam,1,TP. Hồ Chí Minh,98.44
249,10.993731591533722,2.302585092994046,9.546812608597396,SH,11.6952282715884,Việt Nam,1,TP. Hồ Chí Minh,98.44
252,9.769956159911606,1.0986122886681098,13.270783382522602,Wave,9.975342989636557,Việt Nam,1,TP. Hồ Chí Minh,98.44
254,9.104979856318357,2.70805020110221,9.42100640177928,Lead,10.677984278792396,Việt Nam,1,An Giang,91.92
258,10.021270588192511,2.0794415416798357,10.596634733096073,Exciter,10.834863921828324,Nhật Bản,3,TP. Hồ Chí Minh,98.44
264,10.477287975463508,1.3862943611198906,7.7406644019172415,Vario,10.77874793485229,Nước khác,1,Cà Mau,89.17
265,10.126631103850338,2.8903717578961645,6.501289670540389,Future,10.371614421769003,Việt Nam,1,TP. Hồ Chí Minh,98.44
267,10.257659366256743,2.9444389791664403,10.915088464214607,Future,10.371614421769003,Việt Nam,1,TP. Hồ Chí Minh,98.44
268,7.937374696163295,2.772588722239781,9.210340371976184,Attila,10.183011437286446,Đài Loan,2,Đà Nẵng,93.51
269,9.472704636443673,1.3862943611198906,9.903487552536127,Wave,9.975342989636557,Việt Nam,1,TP. Hồ Chí Minh,98.44
270,9.047821442478408,3.1354942159291497,10.596634733096073,Wave,9.975342989636557,Việt Nam,1,Đà Nẵng,93.51
271,10.373491181781864,1.3862943611198906,10.239959789157341,Air Blade,10.826555268689306,Việt Nam,1,Hà Nội,100.0
273,9.259130536145614,2.5649493574615367,8.517193191416238,Air Blade,10.826555268689306,Nhật Bản,3,Hà Nội,100.0
275,8.779557455883728,2.70805020110221,9.546812608597396,Lead,10.677984278792396,Đang cập nhật,1,Hà Nội,100.0
276,8.779557455883728,2.5649493574615367,9.210340371976184,Nouvo,10.46310334047155,Việt Nam,1,TP. Hồ Chí Minh,98.44
277,9.740968623038354,2.3978952727983707,13.214942558697421,Exciter,10.834863921828324,Việt Nam,1,Đắk Lắk,90.04
279,10.308952627310958,1.0986122886681098,9.210340371976184,Winner,10.736396675471232,Việt Nam,1,Hà Nội,100.0
280,11.736069016284437,0.0,7.9724660159745655,SH,11.6952282715884,Thái Lan,2,TP. Hồ Chí Minh,98.44
282,9.104979856318357,2.5649493574615367,11.512925464970229,Mio,10.165851817003619,Đang cập nhật,1,An Giang,91.92
284,11.205040685200927,1.0986122886681098,8.809862805379057,SH,11.6952282715884,Việt Nam,1,TP. Hồ Chí Minh,98.44
286,8.612503371220562,0.0,8.006367567650246,Wave,9.975342989636557,Việt Nam,1,Hà Nội,100.0
288,9.902987427494446,2.1972245773362196,11.407564949312402,Air Blade,10.826555268689306,Việt Nam,1,Bình Dương,94.25
289,9.350102314351341,1.0986122886681098,9.546812608597396,Wave,9.975342989636557,Việt Nam,1,TP. Hồ Chí Minh,98.44
292,9.433483923290392,2.302585092994046,13.592367006650065,Wave,9.975342989636557,Nhật Bản,3,TP. Hồ Chí Minh,98.44
295,9.392661928770137,1.3862943611198906,8.881836305004146,Wave,9.975342989636557,Việt Nam,1,Hà Nội,100.0
298,10.51867319162636,1.0986122886681098,10.645424897265505,Air Blade,10.826555268689306,Việt Nam,1,Cần Thơ,91.26
303,9.210340371976184,2.302585092994046,11.06663836234181,Sirius,9.934743942186682,Đang cập nhật,1,Đồng Nai,93.54
304,10.797532675462964,3.2188758248682006,8.823058934301647,Wave,9.975342989636557,Thái Lan,2,TP. Hồ Chí Minh,98.44
305,11.314474526246391,1.0986122886681098,11.002099841204238,SH,11.6952282715884,Việt Nam,1,TP. Hồ Chí Minh,98.44
306,10.419300717813158,2.9444389791664403,10.596609732783568,Future,10.371614421769003,Việt Nam,1,TP. Hồ Chí Minh,98.44
307,9.878169744551839,1.6094379124341003,10.126631103850338,Winner X,10.786428304728728,Việt Nam,1,Bình Phước,92.14
308,9.95227771670556,1.6094379124341003,7.696212639346407,Winner X,10.786428304728728,Việt Nam,1,TP. Hồ Chí Minh,98.44
313,9.02401079378469,2.772588722239781,13.122363377404328,Wave,9.975342989636557,Đang cập nhật,1,TP. Hồ Chí Minh,98.44
315,10.341742483467284,2.302585092994046,11.079060882340366,SH Mode,11.02825479868109,Việt Nam,1,Đồng Nai,93.54
319,8.68270762989381,2.70805020110221,11.395132429263844,Nouvo,10.46310334047155,Việt Nam,1,Cần Thơ,91.26
320,10.085809109330082,1.6094379124341003,10.544077482357398,Satria,10.887249999525295,Nước khác,2,Thừa Thiên - Huế,93.65
321,10.491274217438248,1.0986122886681098,10.4341158035983,Air Blade,10.826555268689306,Đang cập nhật,1,Bình Dương,94.25
322,9.350102314351341,2.8903717578961645,13.428243849891082,Wave,9.975342989636557,Thái Lan,2,Lâm Đồng,92.96
323,9.433483923290392,2.70805020110221,11.511924964636645,Air Blade,10.826555268689306,Đang cập nhật,1,TP. Hồ Chí Minh,98.44
326,10.126631103850338,1.6094379124341003,8.493105395887147,Winner X,10.786428304728728,Đang cập nhật,2,Quảng Ngãi,89.36
329,10.257659366256743,1.3862943611198906,9.852194258148577,Future,10.371614421769003,Việt Nam,1,TP. Hồ Chí Minh,98.44
332,10.043249494911286,0.0,9.210340371976184,Future,10.371614421769003,Việt Nam,1,TP. Hồ Chí Minh,98.44
334,9.047821442478408,2.833213344056216,10.491274217438248,Wave,9.975342989636557,Nhật Bản,3,TP. Hồ Chí Minh,98.44
335,9.392661928770137,2.5649493574615367,11.350406535472453,Exciter,10.834863921828324,Việt Nam,1,Đồng Nai,93.54
337,9.259130536145614,1.791759469228055,9.998797732340453,Sirius,9.934743942186682,Nhật Bản,3,TP. Hồ Chí Minh,98.44
339,9.735068900911164,2.772588722239781,10.819778284410283,Air Blade,10.826555268689306,Việt Nam,1,Đắk Lắk,90.04
340,11.156250521031495,1.0986122886681098,6.802394763324311,SH,11.6952282715884,Việt Nam,1,Tây Ninh,90.02
342,9.903487552536127,1.9459101490553132,10.778956289890028,Air Blade,10.826555268689306,Việt Nam,1,Hưng Yên,90.08
343,9.72913416539135,2.6390573296152584,8.517193191416238,Wave,9.975342989636557,Đang cập nhật,1,Đồng Nai,93.54
344,9.296518068217235,2.1972245773362196,10.370361288772935,Wave,9.975342989636557,Đang cập nhật,1,TP. Hồ Chí Minh,98.44
345,10.165851817003619,1.791759469228055,13.017002861746503,Exciter,10.834863921828324,Việt Nam,1,Hà Nội,100.0
347,9.210340371976184,0.0,9.42100640177928,Mio,10.165851817003619,Việt Nam,1,Hà Nội,100.0
348,9.648595302907339,2.1972245773362196,11.512925464970229,Exciter,10.834863921828324,Việt Nam,1,TP. Hồ Chí Minh,98.44
349,9.769956159911606,1.9459101490553132,10.043249494911286,Future,10.371614421769003,Nhật Bản,3,TP. Hồ Chí Minh,98.44
351,8.68270762989381,2.772588722239781,11.002099841204238,Air Blade,10.826555268689306,Việt Nam,1,TP. Hồ Chí Minh,98.44
352,9.546812608597396,2.5649493574615367,11.7236400962654,Exciter,10.834863921828324,Nhật Bản,3,Trà Vinh,88.73
354,9.457200449907708,2.6390573296152584,13.710150042306449,Wave,9.975342989636557,Nhật Bản,3,TP. Hồ Chí Minh,98.44
355,9.84161214881804,2.70805020110221,13.710150042306449,Wave,9.975342989636557,Nhật Bản,3,TP. Hồ Chí Minh,98.44
356,11.661345470088502,2.772588722239781,10.596634733096073,SH,11.6952282715884,Nhật Bản,3,TP. Hồ Chí Minh,98.44
358,11.580584113444043,2.70805020110221,10.126631103850338,SH,11.6952282715884,Nước khác,3,TP. Hồ Chí Minh,98.44
359,8.748304912379623,2.833213344056216,10.778956289890028,Lead,10.677984278792396,Nước khác,1,TP. Hồ Chí Minh,98.44
360,11.580584113444043,1.3862943611198906,9.02401079378469,SH,11.6952282715884,Thái Lan,2,TP. Hồ Chí Minh,98.44
361,8.824677891164198,2.5649493574615367,10.571316925111784,Mio,10.165851817003619,Thái Lan,2,TP. Hồ Chí Minh,98.44
362,10.165851817003619,0.6931471805599453,8.794824928014517,Winner X,10.786428304728728,Việt Nam,1,Đắk Nông,90.36
363,8.612503371220562,2.772588722239781,8.294049640102028,Sirius,9.934743942186682,Việt Nam,1,Hà Nội,100.0
365,9.210340371976184,2.1972245773362196,12.206072645530174,Sirius,9.934743942186682,Đang cập nhật,1,An Giang,91.92
366,11.407564949312402,1.791759469228055,9.047821442478408,SH,11.6952282715884,Việt Nam,1,Hà Nội,100.0
367,8.212514152119509,2.5649493574615367,11.289781913656018,Nouvo,10.46310334047155,Việt Nam,1,Tiền Giang,93.27
368,8.433811582477187,2.4849066497880004,6.906754778648554,Jupiter,10.257659366256743,Trung Quốc,2,Đà Nẵng,93.51
369,11.018629143155449,2.833213344056216,10.819778284410283,SH,11.6952282715884,Nước khác,3,TP. Hồ Chí Minh,98.44
370,9.210340371976184,2.5649493574615367,9.615805480084347,Air Blade,10.826555268689306,Đang cập nhật,1,TP. Hồ Chí Minh,98.44
371,11.03488966402723,2.0794415416798357,11.082142548877775,SH,11.6952282715884,Việt Nam,1,Tiền Giang,93.27
372,10.221941283654663,1.3862943611198906,9.998797732340453,Future,10.371614421769003,Việt Nam,1,Đồng Nai,93.54
373,10.126631103850338,2.302585092994046,10.819778284410283,Vision,10.451319901931214,Việt Nam,1,Bà Rịa-Vũng Tàu,92.97
374,9.210340371976184,2.70805020110221,10.691944912900398,Jupiter,10.257659366256743,Việt Nam,1,Bà Rịa-Vũng Tàu,92.97
375,8.922658299524402,1.3862943611198906,8.517193191416238,Wave,9.975342989636557,Hàn Quốc,3,Hà Nội,100.0
379,11.156107653683586,1.9459101490553132,9.903487552536127,SH,11.6952282715884,Đang cập nhật,1,TP. Hồ Chí Minh,98.44
380,9.998797732340453,1.6094379124341003,10.373491181781864,Winner X,10.786428304728728,Việt Nam,1,Cần Thơ,91.26
381,9.798127036878302,0.0,7.3777589082278725,Sirius,9.934743942186682,Việt Nam,1,TP. Hồ Chí Minh,98.44
383,9.093806555720231,2.5649493574615367,10.126631103850338,Air Blade,10.826555268689306,Đang cập nhật,1,TP. Hồ Chí Minh,98.44
384,10.203592144986466,0.0,8.85366542803745,Winner X,10.786428304728728,Việt Nam,1,Quảng Ngãi,89.36
385,10.896739325546411,2.1972245773362196,10.819778284410283,SH,11.6952282715884,Việt Nam,1,TP. Hồ Chí Minh,98.44
